0,0.0,0.0,0.0,0.01,0.01,0.01
60,0.0936806109586026,0.0764749106805065,0.00734753357821072,0.02,0.03,0.01
120,0.361074806340731,0.718155078085191,0.00735758191584424,0.04,0.08,0.01
300,0.357266862326956,0.925607897353371,0.0406579993856047,0.07,0.02,0.01
600,0.295397748716161,0.33125815314247,0.455624294352898,0.01,0.015,0.03
900,0.275340861239911,0.215276810966092,0.69257607267951,0.1,0.02,0.1
1200,0.160586164002085,0.154545050060084,0.770840843870901,0.06,0.02,0.08
1800,0.097713435942715,0.0864069768706959,0.758059099313035,0.02,0.01,0.03
2400,0.0544808673507426,0.0770256479534215,0.639529823613404,0.04,0.016,0.02
3000,0.0530558069932583,0.0627067775004171,0.556562335813751,0.02,0.01,0.05
3600,0.0618820774979496,0.0647704686995025,0.47656113178634,0.02,0.02,0.07
