0,0.0,0.0,0.0,0.01,0.01,0.01
60,0.014067004435125,0.00275108410333202,0.00111313148589365,0.01,0.01,0.01
120,0.0342115684436839,0.0153063620544882,0.00101096534843226,0.01,0.01,0.01
300,0.0301691595679132,0.0466946159873562,0.00213494986155105,0.01,0.03,0.01
600,0.0228886084995557,0.0294464884299228,0.0130672432920407,0.01,0.01,0.01
900,0.027612007149564,0.0394680292342149,0.0151725256387492,0.015,0.01,0.01
1200,0.0249025041684694,0.0443097954204217,0.0178955964643865,0.01,0.01,0.01
1800,0.022124081515843,0.0505631619705318,0.0283399111031666,0.015,0.01,0.01
2400,0.016665384734881,0.060299097967536,0.0470532091069193,0.01,0.01,0.01
3000,0.0162291337050473,0.0648466818008433,0.063593954177781,0.01,0.01,0.02
3600,0.0216177882484525,0.0643371358063778,0.0699593526690947,0.01,0.01,0.01
