0.000000000000000000e+00,7.449999999999999822e-06,7.449999999999999822e-06,0.000000000000000000e+00,2.538628088999999921e+00
1.000024057999999950e-03,1.430000000000000031e-05,7.846842108395230499e-06,7.852829297683196208e-04,2.624835044000000117e+00
2.000008019000000092e-03,2.184999999999999917e-05,9.029890614437414357e-06,1.586401477350401915e-03,2.722679781000000077e+00
3.000032077999999821e-03,3.025000000000000006e-05,1.103044086527644592e-05,2.419748258520766637e-03,2.814140302999999843e+00
4.000016038999999746e-03,3.944999999999999668e-05,1.387875224670716218e-05,3.281123948296819481e-03,2.888993848000000142e+00
5.000000000000000104e-03,4.954999999999999823e-05,1.760038977894498813e-05,4.165923072440519924e-03,2.955513368000000085e+00
6.000024058000000271e-03,6.055000000000000134e-05,2.221748690851086996e-05,5.071198839657479682e-03,3.013698862000000034e+00
7.000008018999999762e-03,7.250000000000000043e-05,2.774884499883608605e-05,5.994537983765872886e-03,3.067686806999999849e+00
8.000032077999999491e-03,8.540000000000000228e-05,3.421151267050895220e-05,6.932371258596780814e-03,3.105304632999999814e+00
9.000016039000000717e-03,9.925000000000000011e-05,4.161718707626398329e-05,7.880794777381064029e-03,3.138724907999999925e+00
1.000000000000000021e-02,1.140999999999999952e-04,4.997538530561626525e-05,8.836825347737362751e-03,3.159911539999999963e+00
1.100002406000000037e-02,1.298500000000000121e-04,5.929301121811120050e-05,9.799046395236869766e-03,3.184936716999999806e+00
1.200000801999999943e-02,1.466499999999999867e-04,6.957491761448300952e-05,1.076542842498658982e-02,3.195778440000000220e+00
1.300003207999999959e-02,1.643500000000000104e-04,8.082445306864432578e-05,1.173319236418711789e-02,3.204372422000000054e+00
1.400001604000000038e-02,1.831000000000000054e-04,9.304117615451654361e-05,1.270032955714663243e-02,3.204869237000000037e+00
1.499999999999999944e-02,2.027499999999999951e-04,1.062239030815133138e-04,1.366504164090517198e-02,3.203118310999999885e+00
1.600002405999999960e-02,2.234500000000000104e-04,1.203699874714590524e-04,1.462547253874429791e-02,3.193270216999999800e+00
1.700000801999999867e-02,2.450999999999999945e-04,1.354723732227439495e-04,1.557823245709479346e-02,3.173138288000000085e+00
1.800003207999999882e-02,2.676499999999999734e-04,1.515244462498187760e-04,1.652450475754735360e-02,3.169017472999999807e+00
1.900001604000000135e-02,2.911999999999999767e-04,1.685195442983598326e-04,1.746487297489027202e-02,3.152663014999999902e+00
2.000000000000000042e-02,3.156500000000000018e-04,1.864504928869003262e-04,1.839575018047851299e-02,3.127974531000000002e+00
2.100002406000000058e-02,3.411500000000000253e-04,2.053074307878437698e-04,1.931528650108772088e-02,3.101275164000000029e+00
2.200000801999999964e-02,3.674999999999999881e-04,2.250776166571903853e-04,2.022410545365001602e-02,3.080364150999999939e+00
